Tweet ID,Text,label
1233941867537944577,"I think the only way boomers and normies will acknowledge the severity of the Corona virus when they can't get their iphones, amiibos, and whatever the fuckton else of shit that's manufactured in China. At least pollution is at an all time low due to factories not being in use.",0
1246417955119869953,@DailyCaller Dr. Birx: common Chinese people didn't know there was human-to-human transmission till Jan 18th. Chinese government informed US even earlier than common Chinese people. No excuse for virus spreading in America.,0
1225445083358670849,Please chime in and/or pass this along https://t.co/WMpcvKzpa7 #HugaChinese #ichbinkeinvirus #IAmNotAVirus #JeNeSuisPasUnVirus,1
1246107120552095745,"@Brian06176510 @tribelaw @FoxNews @TuckerCarlson @seanhannity @JudgeJeanine who is ""they""? I haven't heard anyone call Trump a racist for that. Calling the virus the ""Chinese Virus"" is a bit racist - especially coming for POTUS. He/she should be held to a higher standard than you and me IMO",1
1231875582901678082,@richseng @KeenanPeachy @SteveSkojec 5G testing in Italy is in Biella &amp; Bolzano. Lombardy is the region that was hit by the coronavirus. Do more research instead of theorizing.,0
1232846465170427904,went to asia during the coronavirus outbreak and now it’s likely to spread in the US? this shit is following me but I guess I’m never going back to america :),0
1248960107053899778,『SARS-CoV-2 Coronavirus Multiplex RT-qPCR Kit (CD019RT) - Creative Diagnostics』 https://t.co/kbyR87rlYQ,0
1244794380633788418,President Trump was called a racist calling cov-19 the Chinese virus. I have never heard anyone called racist saying they ate Chinese food.,0
1240787013869027328,For all my Asian friends - #WashTheHate  https://t.co/oyxmq34XMU,1
1238488122607820806,"@themainichi Fear the #ChinaCoronaVirus, at the same time, think abt why there is pandemic. Because #China hides ap… https://t.co/HLIPmiE47V",0
1240006071185522695,#StopRacism against #ChineseStudents. #RacismIsAVirus,1
1245351505982521346,@BarackObama Hello? Anyone home??? @barackobama We have a fucking Chinese virus pandemic going on in the world. Can you stop with the “transformation” for a decade or two and talk about saving LIVES!! This is REAL science!!!!!!!!!,0
1230412078122356736,"We are now at 104 cases of coronavirus in Korea....  If future concerts/fansigns/fanmeetings are not being cancelled, then I sure hope those companies are prepared to take the heat of endangering many people for their selfishness to make money.   @STARSHIPent  @Official_MX_jp",0
1229655541074391040,China is only winning in the Olympics because they made all the equipment.,0
1234020981020209152,"lmao JF put the fake trump tweet about the ""dow joans"" on his show. does this guy ever research the shit he puts on? recently someone in his chat had to tell him the ""city of wuhan wailing out due to corona virus"" video had nothing to do with any of that",0
1247460954138226690,The oldest #American to kick #covid19 in the balls!! William Lapschies 104 on April 1st beat the #Coronavirus in the #USA with the help of #Hydroxychloroquine and his Doctor Rob Richardson.  #StayAtHome #UnitedStates #BorisJohnson #UnitedKingdom  #CCPVirus #PrayForBoris https://t.co/WmbyIqsO1k,0
1230138261940690944,"I'm CONFUSED. IF THE VIRUS IS TRANSMITTED HUMAN TO HUMAN BUT THERE ARE NO HUMANS ON THE STREETS BECAUSE OF THE 60M PPL QUARANTINE, THEN WHY ARE THEY SPRAYING THE STREETS? Another video of chemical disinfection in the streets of Wuhan #coronavirus https://t.co/aRlkNuNIhS 03",0
1241921910520324096,@tzima8 Thank you Tzi Ma! Don’t discriminate against Asians 💙🙏🏻 #WashTheHate,1
1230339316351524864,@HvBLYabCWxDQEo1 @KingJames Chinese dogs love to suck my dick. If you're coronavirus free then maybe I'll let you swallow.,2
1247282109435256833,"These stories are heartbreaking. As #coronavirus spreads, so has anti-Asian bigotry. In order to help stop this verbal, online, and physical abuse, @CAPAC urges all leaders to stop stoking xenophobia and work together to #StopAAPIHate. https://t.co/KMYlQomeJo",1
1242856556099764225,#RacismIsAVirus aims to combat the rising xenophobia against Asians and Asian-Americans amid the global coronavirus pandemic. https://t.co/azi4irUUGT,1
1232869306582564864,"""Indonesia has reported zero confirmed cases to date, although at least nine Indonesian crewmen aboard the Diamond Princess cruise ship in Japan have tested positive for COVID-19."" https://t.co/cIWN9xJAT7 #coronavirus #COVID19 #kungflu",0
1244446460579438592,@9s_Watch @FuckChina721831 @MOFA_Taiwan @WHO The one should shut the fuck up is you #fuckchina,2
1245048749983817729,@isfinalcountdo1 @_taiwano1 #CHINAVIRUS CHINA IS ASS-HOE https://t.co/45g5KsSbf6,2
1244480562309599237,@BroTaoist @ChicadeDireita @PeterSweden7 No your evil killer of communist China is to blame dickhead!! Your government is the worst for human atrocities. Your government killed your own people. Your government created the Chinese virus!,2
1228261618838102016,The #Coronavirus must not be an excuse for #racism and #exclusion. We at dena stand side by side with our Chinese colleagues. #iamnotavirus,1
1231463962023100421,Unique ordeal': Wuhan evacuees head home after 14 days quarantined in Darwin https://t.co/xpy7zkkWoI via @ABCNews Absolutely amazing no whinging &amp; bitching about racist Australians &amp; the shocking quarantine conditions now ? I’m sure they thought it would be like Chinese camps !,0
1230588284310609921,Repost ↪️  #CoronaVirus arrests... What is going on?  #coronaviruschina #WuhanVirus #corona #ChinaVirus #China  https://t.co/FuGmPw8fNe,0
1243261101195714560,#ChineseVirus19 #washthehate The 1918 Spanish Flu originated from Kansas.  Will trump call it American Flu?,1
1245715351188488198,"@kellysszn @70s90s Keep believing in yourcown lies, you UGLY CHINESE COMMUBIST.  The US will gather EU, SK, and Japan to DESTROY China after we deal with the Chinesevirus.   Kill all Chinese",2
1246120925474492417,"Clap back to the person who said that we need to be more ""Asian!""  #RacismIsAVirus https://t.co/ig91nNgDZZ",1
1245460949529755649,The rise in racism against the #AsianAmerican and #AAPI community during the #COVID19 crisis is unacceptable. Join @ActToChange's virtual conversation on 4/3 with @MaulikPancholy @RepGraceMeng @vivek_murthy @HudsonDYang: https://t.co/YghUZdtFZG #ActToChange #COVIDConvos https://t.co/R5QSS5r0ru,1
1245866215131598850,Communists ALWAYS LIE cuz this is ESSENTIAL BASE of their ROTTEN ideology. #ChinaVIRUS is killing Americans &amp; other thousands all around the world. No doubt they deserve a strong punishment for this  cold crime against humanity.,2
1244944122424832000,Chinese museum accused of racism over photos pairing Africans with animals #RacismIsAVirus https://t.co/T0WAviH5kR https://t.co/JCULzMB8bj,0
1228740853339914242,"@JenniferHYChan #CCP_is_terrorist , cannot be trust ever!  #ChinaCoronaVirus  #WuhanPneumonia  #WuhanCoronavirus https://t.co/8ODFPP1BRL",0
1224205422908919809,"Chinese tea, Saturday night.  Operation Gummy Bears: Those Mao-ists type leaders of China better do a historic memo… https://t.co/Q8O7Ex43TS",0
1246218366798397441,You fucking evil pieces of shit @china #china #fuckchina #evilonearth,2
1250848617167876097,Even Cars and Coffee is going virtual thanks to COVID-19. Film your car at home and the Petersen Museum will show it off on YouTube. https://t.co/t38P9LAZU6,0
1232398940974338049,You curry heads! said the chinks,2
1246161002837585920,@Collider FUCK China FUCK Chinese FUCK Mulan FUCKING Corona People CCPvirus/Chinese virus,2
1244581376868769793,@Eberechiukwu @Imamofpeace Fuck ur self. Chinese virus.,2
1237968266443644928,China started this shit #china #WuhanCoronavirus #WuhanVirus #CNN,2
1243548486160826369,"As Racist Acts Against Asian Americans Persist, This Agency Aims to #WashTheHate https://t.co/fD072Ye6dM",1
1230443668558897153,"South Korea  Will President Moon Jae-in initiate rigorous quarantine measures, domestic &amp; international travel isolation, restrict public meetings in face of uncontrolled #coronavirus outbreak? #COVID2019 #ChinaVirus 2019-nCoV #coronaviruschina #WuhanCoronavirus #WuhanPneumonia",0
1243256562648371200,"RIP           NYC Rabbi 'Romi' Cohn, a Holocaust survivor, dies of coronavirus complications at 91 https://t.co/EyH9ZMEVto",0
1244354252195147776,"@Shakypro @AyesheI It's NOT the 'Chinese Virus', it's Covid 19. That's the problem, that's why it's racist. If you (universal 'you') since white people suck, basically anyone who 'looks Asian' to them get spit on, hit etc. It's not just the name, it's the racism being showed towards them right now.",1
1232143698739310593,Trailer for the new #BladeRunner movie! 😬 #COVID #coronavirus #COVIDー19 #china #WuhanCoronavirus,0
1232839669412515845,@BernieSanders I’m a Latina and I take offense to you pandering free marijuana you’ve just profiled  black and Mexican community like saying if I promise free pot and food stamps I’ll get the votes of dumb whacked out blacks / Latinos 😡 keep your welfare I work for mine commie,0
1230555785282891777,"Missouri Health Officials, Hospitals Prepare For Coronavirus Patients https://t.co/Lv2RYZFfmK",0
1232858057261998080,#Chinese #Coronavirus: International cases climb with at least 39 countries and regions affected  https://t.co/PrAK1H4ZrQ #china #chinesefood #Chinatown #ChinaVirus #coronavirusupdate #tsa,0
1245277824661049344,@BNODesk Why does anybody still give a shit about what china is saying? They are telling one lie after the other either way. #ChinaLiedPeopleDied,2
1230415203646361601,"Was on my way to office when I get a call that somebody in building 8A (RMZ EcoWorld) got swine flu and fear of #CoronaVirus is there. Everyone is vacating the campus so don't bother. What the hell.! If this shit comes to India, it's gonna be a nightmare beyond imagination.",0
1241951415347666944,"@fakedansavage @realDonaldTrump @realDonaldTrump It's Sars-Cov-2 or #covid19, not the Chinese virus, you racist dis… https://t.co/3NYJ0gOdsM",0
1245023396100005889,@hrtablaze @Rossmac212 They need wiping off face of the planet 🤢🤢..they need fuckin for wot they have done to rest of the world #vlie bastards #fuckchina,2
1246016998577864704,@abhishek_tri Best solution of corona. Dear @realDonaldTrump this will scare the shit out of chinese virus!,0
1230285588172955648,Just realised I have a #coronavirus patterned bath towel https://t.co/gA3RFo50dN,0
1245063233154813956,HOLY SHIT. #StayAtHome. This is because ignorant Americans think they know more than the scientists. You are KILLING PEOPLE. Y’all gonna call this the U.S Virus now instead of Chinese Virus?!!,0
1245384039026044929,@PrisonPlanet thats why I never stopped calling it the Wuhan Virus. Fuck PC culture,2
1233747508003631111,"@leona_tricia @K_Censored @SocietysConsci1 @W7VOA If you genuinely think that the coronavirus is a bioweapon Democrats released, you seriously need to seek help because that's the stupidest fucking thing I've ever heard.",0
1244778358660984832,"@breadcrimes @antisocialwkr So, when he waits forever, then starts calling it the Chinese virus, and doesn't take similar action against other threats because they are largely white people. Yes, it's probably racist and meant to dog-whistle racists when focusing on China after the fact.",1
1230570182382211072,People who put #Coronavirus hashtags in their ass pics to get more likes and followers are deplorable,0
1247581094054150145,@bayareahausfrau @TiredOfBob not a SINGLE death...just 10’s of thousands of cremations.  #ChinaLiedPeopleDied https://t.co/pPZtUnObwD,2
1240311288972087299,"Asians facing discrimination, violence amid coronavirus outbreak https://t.co/yPuwRFw2xK via #washthehate",1
1243571088606375936,@dtboyd Launched @becool2asians hello post and mobilizing more volunteers to help combat hate against Asians with love!,1
1240870037025509376,"Just Give Every American $1,200 Already #UBI #everyAmerican #NoMeansTest  https://t.co/BzDaGK8NoA",0
1246252849752707072,@LsUfanat FUCKING CHINK,2
1245432900314488832,"#ChinaVirus when will these dumbasses learn from their mistakes ? Fuck !! Re-opened Markets Selling Bats, Pangolins After COVID-19 Effect Dips - NDTV https://t.co/YqeVzC9dHk",2
1241186002816753664,Join the #washthehate campaign! 💖 #coronavirusracism @crazywokeasians https://t.co/bA1QOeAqi7,1
1245123593970778119,"@Enjoneer01 @IlhanMN Asking to happen is about as stupid as demanding a cure for Wuhan Virus to be done tomorrow . Omar is all shit talk , mostly about things she has no idea about . Lip service that sounds pretty .",0
1233638136397299712,"Scared, but because of people. I remember SARS (""why the unease when I sneeze #DontBeAnAsshole"") but these days, and the increased overt racism &amp; violence against Asians already...😰😬  #JeNeSuisPasUnVirus #iamnotavirus https://t.co/3b5uiJun0N #Corvid19 #coronavirus",1
1230602785328160792,"Here ya go, #MAGAts. When your grandma or child contracts the coronavirus, you have exactly one person to blame. This is further proof he doesn't give one rats ass about you. How pathetic you continue to allow him to use you like he does.",0
1245112459779805185,"Wake up America, President ⁦@realDonaldTrump⁩ has been sounding the warning for years. So go ahead, call Australia racist, misogynistic, and phobic. I’ll wait. #ChineseVirus #ChinaLiedPeopleDied  https://t.co/XjEJQnJyQ2",2
1246380394599104513,"the nhs and the uk gov is a fucking joke, letting the foreigners do all the work in the icu without the correct ppe, whereas the rest of them do admin work because they don't want to contract the wuhan virus (covid 19).",0
1241957388179079168,@x_xinhua True you chinese people are a wirld threat. Creating virus and spreading across the world. This is the wa… https://t.co/HHvEJWQATe,0
1240491148952645632,"Navajo Nation President Jonathan Nez: “The responsibility is upon all of us as individuals to help keep each other safe and healthy by practicing social distancing and self-isolation-staying home is key to preventing the spread of the COVID-19 coronavirus"" https://t.co/9S1tvjTOC5",0
1246475161437499392,OMG! I got the corona shit.... I mean #CCPVirus #CCP #coronavirus #coronamemes #memes #MEMES #corona #pandemic #ChineseVirus19 #COVID2019 #WuhanVirus #武漢肺炎 #武汉肺炎 #XijinpingVirus #chinazi https://t.co/JbR7TsEtYU,2
1241508976971390977,@RepAdamSchiff Ignorance must be bliss. The Chinese virus has killed people all over the world because the Chinese… https://t.co/xmSVn0fUXt,0
1237267911078596613,"Stupid! How many times does the left have to be told &amp; shown, that racist politics, does NOT work. We aren’t taking them seriously, we don’t get insulted by being called a racist. Knock it off, coronavirus knows no nationality. It came from China, a fact! https://t.co/cKoYcmp6fg",0
1243328996760322048,“Asian Americans ... appreciate the job that we’re doing.” #NotThisGuy #IamNotAVirus  https://t.co/DVLy3fiPgK,1
1247130074517852160,Someone let Dwight be in charge of picking the healthcare plan I hope it includes some sort of Covid-19 idk about Meredith or Creed they are kinda dirty,0
1230574930204426240,"Interesting effort by Twitter. But note the three cases below that each get classified as ""harmfully misleading."" Sanders saying 40% of guns instead of 22% is in same category as absolutely loony hysteria about a coronavirus bioweapon and GOP dissembling about the whistleblower",0
1245322889093689344,"COMMUNIST china the shit hole country of the world, owns the WUHAN virus, made by COMMUNIST china in a LAB.",2
1244665688557588480,"We cannot stand by while hatred goes viral. With the spread of #COVID19, there's been over 650 reported racist acts against Asian-Americans.   ➡️If you're Asian-American: Share your story using #IAmNotAVirus ➡️Non-Asian allies: Lift up Asian voices &amp; call out discrimination https://t.co/gOUV8NP181",1
1232303455793926144,Here for those people who doesnt see people of China as a human who is free to do good. Those who think the good side of china is staged and fake : “fuck u”☺️,1
1246072423620972544,"@americhaos101 @wootendw @eugenegu @realDonaldTrump well, do your research because it came from Kansas America. Calling the Chinese Virus after 2 months of knowing about the virus is not about location, but aggression. Whether or not it is racist, people get hurt, distracts from the failure of Trump",1
1246138387175804935,"w.h.o. is lap dog to xi, COMMUNIST china shit hole country of the world, maker of the Wuhan virus.",2
1243570099828768769,#becool2asians not cool. We did nothing wrong!! An attack on one. Is an attack on all!!! https://t.co/pgFQBoqO4q,1
1246470586445918208,@Tim04212451 FUCK OFF you Brainless Bat Shit Eating Bastard.. Go lick #XiJinping Ass  #MadeInChinaVirus #ChineseVirus #ChinaVirus #WuhanVirus #ChinaLiedPeopleDied #ChinaMustPay #XijinpingVirus https://t.co/fy1foJ09nU,2
1246549361963794433,"@ChangHeLoRi @fxccxi @Alston_Kwan @eyes_wisdom It was a chinese government biologixal attack meant to disrupt the world's economies, especially democratic or western ones! How else do you explain China rapid reopening for business while the rest of the world is not! China stands to benefit the most from this virus!",0
1230341694266073088,The number of Coronavirus cases in Korea has jumped to 82,0
1233095778169696257,"TONIGHT: Licking County Health officials are squashing rumors about the novel coronavirus.  There are no confirmed cases in OH, but they’re prepared if it does impact us. We’ll go over their plan at 5 on @wsyx6. https://t.co/wykhSgqzmL",0
1243016406435803136,Not to mention @realDonaldTrump’s race-baiting has led to increased violence against the #AsianAmerican community. #RacismIsAVirus,1
1245640244449304576,@MailOnline @OLEightNumbers God save us from this vile disgusting Fucking country #FuckChina #ChinaMustPay,2
1230516667135877121,This is Iran... What will happen in Indonesia when the outbreak comes,0
1242213117108432897,@realDonaldTrump 🙄 Mr Pres: - We know the COVID-19 outbreak wasn't fault of Asian Americans - We also know the viru… https://t.co/5Fj5ggqOql,0
1230287501840924672,I would especially urge my fellow Jewish friends in the US to patronise their local Chinese restaurants/takeouts EXTRA atm. American Jews have a historic special bond with American Chinese food places. We need to help counteract this racist &amp; ignorant paranoia re: coronavirus,1
1246106717030469637,"@Mike_Pence @IvankaTrump WAKE UP AMERICA don't believe Fakenews Hysteria or doom&amp;gloom Lies by Drunken-pelosi &amp; Lying-schumer! Pres.Trump is Winning this ""Chinavirus"" War, America will not continue to hide at home as our Nation falls into dark despair &amp; begin to look like a 3rd World country...#KAG2020! https://t.co/BVgefaDkm9",0
1237369001795153920,Niggas stopped eating Chinese cuz the roni? Smh,0
1233038907731779586,"@WHO @DrTedros The #UnitedNations has legitimacy crisis, now @DrTedros dealing with #China's #COVIDー19 make more worsen.  https://t.co/j81VGXrh9y #FreeTibet #FreeHK #CCP #COVID19 #XiVirus #ChinaVirus #CoronaRevolution #FreePress #KarmaVirus https://t.co/VZaXCaMj3s",0
1232255748496875520,"2.5 billion...Can we not put a $$$ tag on it, please? #Coronavirius #coronavirus #TheMoreYouKnow #Korean #WritingCommunity #CoronavirusOutbreak #COVIDー19 #covid19italy #COVID19spain #WuFlu #Pandemic #IfImMadItsBecause #TuesdayThoughts #viral #virusoutbreak #WHO #CDCTRAVELNOTICE",0
1230439623198990336,@Noncompos @jonathanl50 He's probably gone to his agent 'Wuhan? Coronavirus? Fuck me. I wouldn't do it for a million a week'.  'they've offered two'.  Could have played a blinder!,0
1240262712845897730,@realDonaldTrump Will you stop saying Chinese virus and call it by it’s name!  The COVID19 or corona virus!  Stop b… https://t.co/FVsZPParaF,0
1233048674739113986,"@Chris_V_C_M @JCACharles @olikolokolo @owillis @SenJohnKennedy https://t.co/nAsaouf10j  Australia is forbidding any Chinese to enter now, that's called border controls. Since they are an island it's easier. Now go call them racist you moron, hahahahahahahahaha. Stupid old liberals, Trump just keeps winning too😝😝😝",0
1246097673486127106,"WAKE UP AMERICA don't believe Fakenews Hysteria or doom&amp;gloom Lies by Drunken-pelosi &amp; Lying-schumer! Pres.Trump is Winning this ""Chinavirus"" War, America will not continue to hide at home as our Nation falls into dark despair &amp; begin to look like a 3rd World country...#KAG2020! https://t.co/ku4ygrTKBy",0
1230401261884801026,I have a picture of the fence and trailers but I’m scared they’re going to come knocking at my door in hazmat suits and demand my IPhone.,0
1237894337628794880,PHASE 1 Vaccine!  #WuhanVirus,0
1245061372683194369,fucking asshole Chinese destroyed everything with their fucking damn culture . fuck you . fuck you . fuck you . #fuckchina,2
1233821865325539329,@MelissaReddy_ We need to win this game ... considering the fact that corona virus is breathing down our neck,0
1245194551209459712,“chinese virus makes sense it’s where the virus came from” “he’s not lying he’s being a positive and encouraging leader” hi fuck right the fuck off pls,0
1245282961546596354,@WBYeats1865 chi-na always is shit. wishing them all infected china Wuhan coronavirus and all die!  #ChinaLiedPeopleDied #CCPVirus #WHOLiedPeopleDied,2
1230574625047879681,"@Graveflower7 @theMHcomedian @CDCgov @WHO Thanks asshat. I've have severe anxiety and OCD (like ""lock and unlock my front door four times before I walk down the stoop"" OCD)/germaphobe... You just fucked me up in ways you can't imagine. Mental health comedian my left nut https://t.co/DrvphrPa7r",0
1245115897641152512,Stay home and don't be racist against Asian folx when you go out. K thanks. #hateisavirus,1
1237251360900485121,ive seen so many NY articles that have an asian person in Flushing as the main picture its so fucked,0
1243245468143874048,@drcarachrist Encouraging health care providers to limit testing? Is that how you are leading this pandemic. You an… https://t.co/h3mIZwhWcQ,0
1234433982739017729,@thehill China is to blame for keeping coronavirus a secret until Wuhan became uncontrollable. Chinese began fleeing to the US and other countries by the 1000's up until countries began banning flight from China. How is any country to defend itself when China keeps coronavirus a secret.,0
1229876112643284994,"@OmoGbajaBiamila VIDEO: I strongly believe #coronavirus is caused by #corruption, says #Magu, acting chairman of @officialEFCC | TheCable https://t.co/nkCdzuddOg https://t.co/uAV54OB4rb",0
1246105789686853632,@AOC So the Wuhan Virus is racist ? Or maybe are you disappoint that not enough white people are dying ? Once again a stupid statement from you...,0
1246183853720551426,"@AOC Havent you all been saying for weeks that #WuhanVirus sees no borders, no race, no religion?  Goodness you're a fucking idiot",0
1244867793687736321,China introduced #COVID19 to the world.  It's like communist gave birth to secular bitch.  #SecularVirus #ChineseVirus #ChinaLiedPeopleDied,2
1244855153649258497,"@ANCALERTS The man in the palace looks to be deficient and ineffectual in leading the country in this age of the Wuhan Virus. For all these years, he relied on on the power of the gun. Unfortunately, guns dont do shit against the Wuhan Virus. We need a better leader. ❤️🇵🇭",0
1248052681781981187,"Here’s some excellent reporting on anti-Asian hate violence by @oxygen reporter @dgeigs (featuring @TheRNKyle &amp; @yuhline).   With COVID-19, there is so much pain &amp; suffering as is. Violence is unnecessary. Bias is irresponsible &amp; ignorant. #RacismIsAVirus  https://t.co/PEZ5jv9KsU https://t.co/IInb4BApmR",1
1237421413138661377,You’re a fucking idiot. It has never been called the “Chinese coronavirus” it is the coronavirus. Stop being a racist piece of shit.,1
1244986695851761667,"@jtao98 @Olympics @Paralympics Chink man, sickness of Asia is here. https://t.co/q65gNnVViJ",2
1233087142756220931,"Media: ""OMG #CORONAVIRUS IS GOING TO KILL US ALL!""  Two months after the disease broke out the total number of deaths outside China stands at 69 people.   Just for perspective, the common flu kills 156 people on a daily basis.   Enough with the manufactured hysteria. #COVIDー19",0
1232386974205579265,"I realize countries who has high numbers of #Coronavirus #covid19 that China in East Asia, Iran in Middle East, Italy in Europe. That's make me wonder who's the next country in Canada or north America or Latin America? Hope to find the vaccine a.s.a.p",0
1230494208231866370,i wonder what kim jong un is telling his people the coronavirus is,0
1244871096790327297,@fihdeIah shut it chink,2
1234898932255395841,@atrupar Seems like a valid question to me. He’s asking if possibly the vaccine we have for the flu would help Coro… https://t.co/SWiPIDBJnn,0
1232201260608184320,'All they see is my Chinese face' - there's been #coronavirus racism/xenophobia agst Chinese &amp; Asians around the world. What does this wave of Sinophobia tell us about the way we fear China? My BBC News analysis: https://t.co/MmPwla9don #COVID19 #JeNeSuisPasUnVirus #IamNotAVirus,1
1232892793997201409,Nah fr he act like he don’t give af but banned African countries that aren’t a threat but have not banned Asian countries smh !,0
1231970964952506368,#China BANS eating wild animals during coronavirus outbreak  DISGUSTING #asians  Stop Eating Live Animals   #Asians are living in Stone Ages ... pseudo tech knowhow does not make them #Civilized  https://t.co/g3gk5og0yx,0
1245345808876212229,@CBCAlerts @CBCNews John Tory failed us horribly. At the beginning he accused people of being racist for self isolating by avoiding Chinese restaurants. Wasn't racism just science - avoid nations where the virus began. Now he scolds people for not self isolating. All of them are damn incompetent.,0
1230317945768808448,#Coronavirus outbreak: Critics sound alarm over cruise ship quarantine https://t.co/miodjlBBiu via @YahooCanada,0
1234559224006545408,This how I'm going to do the Corona Virus if it get near 🔫🔫  #CODBlackOps4 #TwitchStreamers #twitchtvgaming #Gamer #Yourfavoriterappergamer #Coronavirusnyc #CoronaOutbreak https://t.co/w5dzMgtPXh,0
1246535165771255808,@x_ginko SAME EXACT EXPERIENCE WITH MOM AKFJSNF she’s become a little less okay with him recently but only because he called covid19 the “Chinese virus” like.... ok I guess you don’t care how shit he is until he’s shit to you,0
1245961785888444417,"@HuXijin_GT Lol #chinaman to state a communist opinion. #china caused the #CHINESEVIRUS u #chink guess what that fine doctor was killed by your government. @PDChina @SCMPNews shot him, point blank, in the head #idiotchink",2
1230565980788543488,canny believe my mum has got a parcel from China delivered n she’s currently oot the back setting the fuckin hing on fire incase she catches coronavirus😭😭 where did this woman come from,0
1244451077187088384,I’m sure that bitch Carol Haskins has something to do with the #chinesevirus,0
1230399085871394816,"CCTV is an evil media of fucking CCP, and keep cctving innocent Chinese people.",0
1237911072872394753,My doctor told me there’s 4% chance of you dying of coronavirus and 10% chance of you dying from the flu. If the media reports every time someone has the flu then the numbers will be far more. Fucking tired of this unnecessary mass hysteria and even worse racism towards Chinese✌🏽,1
1230608614953324546,Interested to know what companies facing the #coronavirus outbreak can do? Join this webcast with a panel of experts from #willistowerswatson. https://t.co/d0uaZhMTru,0
1242128348802924547,"When you find a person not following the Corona preventive measures, say #വീട്ടിലിരിക്കടാമൊണ്ണേ #StayHome",0
1233711488818438145,"#airports &amp; #aircrafts, they must use disinfection products such as spray or #wipes .Because #passenger hygiene matters.Use #Virus-Guard.It provides the most effective #disinfection #wipes for #inflight use against #COVID19 #WuhanCoronavirus #Coronavirus #MERS #ChinaVirus #Corona",0
1227728871602245632,Fear of it could be dangerous and more fatal than the virus itself... https://t.co/8Y3SryQmqQ,0
1241846820902445057,Racist attacks on Asians spreading faster than coronavirus in US - @CNN @WashTheHate https://t.co/JqpPH112k4,1
1231726283207401472,North Korea Refugee Journeys Complicated by China Coronavirus Lockdown https://t.co/s1hunOiR5p,0
1241344647626022914,Natey goosebump https://t.co/kBUSxEaPmZ,0
1248669849515147264,"New #podcast! @clintworthing sits down with the inimitable @tzima8 to talk about Netflix's #Tigertail, #Mulan, and fighting anti-Asian bigotry in the time of coronavirus:  https://t.co/Be23Qbvgj0 #WashtheHate https://t.co/XZfbMEwJL8",1
1246395357225005057,"@dannygb61 @bazzamac1968 @EscapeEUSlavery @UKLabour @Conservatives @LibDems @SkyNews @BBCNews @itvnews Cos she’s white, now if it was a white person did this to a Muslim child despite Chinese Virus it would be all over MSM",0
1243928622789869573,I am SICK 👏 OF 👏 IT 👏 AND SO IS EVERY ASIAN out there trying to survive just like you.  #IamNotAVirus #CoronaRacism,1
1235976664942645250,6 ways the US government could help contain the new coronavirus https://t.co/iRJ8wnWzXW,0
1245366780656263169,"I still believe in trump... Come to think of it... Why did Vladimir Putin use 🦁, 🐅 to keep his citizens under lockdown... No wonder Trump called it Chinese virus. Shit is sad....",0
1244998928153665542,@JazzEgger I'm a chink how did I end up here JDHFJDNSK,0
1241342643214442496,The racism against Asians have violently skyrocketed and it’s sickening #RacismIsAVirus #Covid_19 #AsianAmerican,1
1247264877971943425,"@JackPosobiec FALSE!! Idiot liberals in the healthcare system are GAMING THE NUMBERS by citing ""Covid-19"" as the cause of death EVEN WHEN THE PERSON DIED FROM OTHER CAUSES!! Why?? So they can site the stats &amp; convince OTHER idiots that it's WORSE than it really is!! #fakenewseverywhere",0
1247032465698492416,I wonder if Kayla Williams was given the same level of care as Boris Johnson and deemed a priority as she could not breathe would she still be here with her husband a children. She could not breathe. https://t.co/uFIz1eWoKI,0
1245410542946152448,"We are aligned with the #WashTheHate campaign in taking a stand against the anti-Asian bigotry, discrimination and violence that has surfaced during the coronavirus pandemic. These acts of hate are unacceptable. Please show your support and join us. #UtahWashTheHate https://t.co/zsdbQcwemH",1
1239905524130426880,"@realDonaldTrump Are you seriously, seriously saying ""Chinese Virus"".",0
1230605915436568579,Please....please fucking stop. Hope he chugs down some local water and catches the coronavirus..... 🥴🤢🤮 #NoNoBillyHo,0
1232742522272800769,Mitt Can't Accept the Fact that He is Unfit for US Gov https://t.co/AyCxgAHy7M,0
1246184401332994048,"COMMIE CHINK FUX SEEK TO CONTROL 'nCoV'//COVID-19 NARRATIVE; China steps up western media campaign over coronavirus crisis https://t.co/lDDKwCkfUa: 'xi', The Whole World knows the truth about u &amp; the 'CCF' Cadre - you mass murderer &amp; Stone-Cold serial killer",2
1245077662424498178,"With #China accusing the #US military of infecting Wuhan with 𝘸𝘦𝘢𝘱𝘰𝘯𝘪𝘴𝘦𝘥 #COVID19, after they sent out millions of defective masks &amp; faulty test kits?  FUCK CHINA, I'm calling this the #WuhanFlu from now on. #中國可以去地獄 #送中國下地獄 https://t.co/02NaXOm4ow",2
1248055618394447872,"@DrLove_73 @runningdogwood @HawleyMO The point is that the virus was originated in China before the lockdown. And they knew it. They even silenced certain bio research companies who researched on the virus at the first place, and also they didn’t even let the experts enter Wuhan until China thought she’s ready",0
1241420359611682819,@JimHawk67327371 We are. I’m writing a medical article and naming it the Chinese 🦠 Virus. It’s not right that we sh… https://t.co/w6LpCbjViQ,0
1245413952391184385,"@SWlMMYs @MyCourtOfOwls Were you born this dense or did it just happen? If nobody but China knew about the Wuhan virus, no other countries knew how to diagnose it, so it wouldn't have been diagnosed as coronavirus, so we have no idea when it started spreading to other countries.",0
1244218933520945153,Fuck China you putrid scums. You do not deserve to live anywhere but in your shithole country.,2
