text,label
one jew is too many withjewswelose,1
good news indeed !,0
america was meant to be a white country . jim crow was meant to preserve the america the founding fathers envisioned .,1
wtf are you talking about ? blacks are 50-100 % more likely to have diabetes than whites . lmf,0
what stephen bannon wants to do in trumps white house,0
19 kids star & hate group lister & leads anti-gay marriage rally at arkansas capitol,0
via : reza aslan re-presents a neglected persian poet tcot,0
why on earth would he kill white ppl wtf,0
""" """" white people """" """" . . . the only people that count ? """"""",0
no-one is promoting genocide of non whites . you just have to say bigoted thing,0
""" aren't most """" white nationalists """" """" tradecucks jews and / or . gov snitches ? """"""",1
maggots,1
but trump is continuing the trash dreamers amnesty,1
eight whole people impressed by the drone though not going to lie .,0
every race in history has had slavery . whites are only modern ppl called evil for ancestors doing it . white guilt is over .,0
this guy is jewish monsieur . ( ( ( they ) ) ) are notoriously anti-white .,1
lawmakers demand admin deploy national guard afire tcot teaparty national security,0
nah sjw are anti-white racists and violent fascists .,0
cuckservatives : are republicans for freedom or white identitypolitics ?,1
good question cause there is more white people i'm around that i dislike than black people . but i'm around mostly white people .,0
unfortunately its flatly false that it would make racists less bigoted ; it would be reinforcing their beliefs . ( living around real-life examples of [ insert group ] is effective however . ) really cant imagine hospitality toward guests of the stripe they refuse to live with tbh .,0
""" rt : . of """" if there's one thing worth fighting for it's the right to life """" """" theyfeelpain """"""",0
no one is for abortion . we are for personal choice . stop lying .,0
""" rt africa to be 80 % white """" within 100 years """" """" i'm sure no one will mind . that would be racist . """"""",0
why is it only for white ?,0
he probably thought she was white .,0
nobody's advocating for this on the alt-right . you've been misinformed .,0
congratulations shri on world yoga day ! !,0
no avoiding to vax your kids and chemtrails are conspiracy theories . white privilege is real !,0
great news . deport all illegals . send usbp to cities to assist ice . all the prs coming after maria can take their jobs . very positive .,1
i have nothing more to say ... i've already made you look foolish ... but i will answer every single question you have if you call me at 404-923-0255 and set up a video livestream and show your face to the general public instead of hiding behind your keyboard like a coward,0
i can't wait for you guys to suffer how lonely and pathetic your lives must be . also white people get sunburns .,1
and i'd completely disagree black on white crime is nx that of white on black . being from atl i've experience the worst,1
: @ me white men,0
""" show me that quote where jesus said the love between lgbt couples was """" low morals """" """" """"""",0
lol genocide . people have to actually die for genocide to occur my honky .,0
"these r actually hard core terrorists who are smartly moving, getting fake identities & preparing; tackle at once",1
""" and yr government - """" god """" """" alec / nra says : """" """" only good ( w ) guys killing """" """" bad """" """" ( brown-skinned sinning ) guys are good """"""",0
Where do jews go when they die? Out the chimney.,1
"no, he should be forced to learn about muhammed!",1
if it were only people of jewish descent it wouldn't be an issue . many millions of whites are in the marxist cult,0
interesting that you equate illegal with race . are you a racist ?,0
biggest perpetrators of whitegenocide are white people .,1
become a citizen of the united states or leave! it's simple you have no rights as an illegal. you have no grounds to be demanding.,1
it's wonderful if these white women will wake up to anti-white racism.but some whites love to be punished for being white .,1
disgraceful at best . we know who he sides with . future dim voters over own citizens . shame on him & congress !,0
the psych of mental state of the people who form the places there that you don't see on the surface ?,0
this man has reported and many other white brothers . he is a dirty jew and he must be stopped .,1
""" i think white nationalism or pro-white is more clear than """" alt-right """" """" ... the vagueness of the ar label leads to what we see now """"""",1
. i for one am very passionate about making my part of making the white race better for a future . i have white babies ...,1
you must be white because all black people are supposed to think the same ?,0
moves to tackle serious immigration issue - hearing on asylum abuse by end of the year noamnesty,0
how british illuminati bankers ) helped create the kingdom of saudi arabia -,1
theres a good reason for this . these are all caucasian people .,1
swayamsevaks all gods are same in all religions in india ...,0
"in an industry of smart, spergy whites & asians, it wld be remarkable if there weren't dissident rightists.",1
blm or antifa country music majority white crowd .,0
has the media digging for real race stats . use this one from,0
: hate white people,0
: boston is no victory for antifa . if it were in oxford mississippi or houston tx it really would be .,0
posting xenophobic views online in germany could cost you your job & child - report,0
its time for racist scumbags like to stfu .,0
so we should race mix to ensure genetic diversity and healthy multiculturalism ? wow ! thanks anp .,1
but yet you support a racist president . smh,0
it's not difficult to see barkha's biases . come to think of it people like her awakened ppl to vote for namo .,0
strong message from poland : stop anti-white racism ! via,1
they have little to no intention of securing the borders . they want their cheap labor and future voters .,1
""" this has always been the jews ' downfall throughout history . they not only go too far but they say ' yeah we're doing it """" """"""",1
that's a racist hateful thing to tweet out . you should be ashamed .,0
she didnt ... feel a sense of self-worth . she didn't deserve to die for that but she fits the white anti-white profile .,1
What's faster than a school full of black kids? A loaded gun.,1
okay thnx . i know about amren / jared t but it is pretty far from richmond .,0
here's a thesis : culture = numbers + optics it follows that maximum cultural impact is achieved by turning out the largest number of people under the most radical optics possible .,0
he finally stopped and invited me to chat at the mosque in d c or orlando fla some time .,0
the genocide of white america : 1980-2010 | read more : via,1
white lives matter is about being racist against every other race . there is no oppressi,0
rt 11am at house triangle prolife members & groups will call for end to obamacare funding of abortion :,0
not quite . white ppl like u r poor representatives of the white race and what most of us believe,1
thanks and still standing for freedom,0
i don't think so . it was probably to make the point that antifa are violent . he succeeded,0
i'm a socialist and i oppose what taylor stands for . as disagreeable as his views are he never advocated violence and this is just a case of censorship something that should concern us all .,0
translated that means throw out all current immigration laws and open the borders to the masses.,1
. fine for hobbylobby to believe life begins before birth if a store can believe . it can't be forced to have an abortion .,0
that is not nice what you are doing i'll have you know that some racist,0
""" rt 8/ milo was using breitbart to promote """" twinks for trump """" """" """"""",0
: white power !,0
soon there will be a white guilt test . if you feel less than ' somewhat bad ' about your white privilege your spot goes to a biracial disabled tranny .,1
white supremacists like are the only ones saddened by phil rushton's death,0
yea im sure that will go over well with the safe space cucks,0
if this happens in dixie they may get what they want . an antifa shot dead so they can condemn the who,1
white children are magical !,0
: this was not one of the most cogent comments of the past decade .,0
what's your movement ? southern nationalism ? you can't grow w / o appealing to people in all 50 states . es,0
imagine your children/grandchildren in a sweltering stinking shit hole crawling with 3rd world subhumans one giant india/detroit,1
"have you ever written about islam being a crutch for a failed civilization? im new to your work, just wondering.",1
skinhead attitude spreading across italy : the rage of italian fascist youth via,0
white trash = white person procreating with a non-white,1
You can't play with them - they don't speak English.,1
cut all fedfunds to sanctuary cities. arrest mayors violating fedlaw. check their bank accounts for illegal donations. contact,1
white gentiles must critically assess themselves also,1
a look at white nationalism in america - abc news - via,0
it's 100 % correct that whites and blacks shouldnot date we are a minority compare,1
shame me more i'm sure at some point it will work cia pls go,0
white is right what is left,0
1v1 with my klan on hijack on bo2 if you can ? quickscope klan war .,0
that is also about geography . the scots - my ancestors - were an extremely ba,0
happy mother's day to all the wonderful aryan moms out there . thank you !,1
race hustlers like calling miller a white supremacist with years of white supremacy going ba,0
but bihar wants otherwise,0
their whole party is based off of rhetoric and unrealistic ideas . that's why trump can't get any laws passed thewallisastupididea,0
sellout debases himself to beg for jewish money & votes,1
i want to see swedes raped to death collectively,1
white supremacist neo-nazi posters hung at boston school via,0
""" rt """" trump is a racist and so are all his supporters """" """" racing to the white house with record numbers of deplorables ! """"""",0
happy 126th birthday adolf ! | white racial identity,1
""" i'm not antisemitic i support palestinians . faux polish jews that immigrated to palestine aren't semites you know the jew """" refugees """" """" . """"""",1
100 % anti-whiteanti-racist is a code word for anti-white,0
 : re : the holocaust industry's work in progress ...,0
""" """" white men stole it all """" """" """"""",1
we've always had a black minority . if we had the ability to govern ourselves without interference we could deal with any problem . as for the union it is a recipe foe eternal gridlock and domination of the south,0
cops kill more whites than blacks .,1
congratulation germany worldcupfinal,0
"if you want a protest that will really wow 'em, you gotta get that soros funding.",1
""" rt rt : want to hide from the nsa ? your guide to the nearly impossible """" nwo policestate """"""",0
""" rt """" millions of eu christians were kidnapped & enslaved by muslims in n . africa btwn 1530 & 1780 """" """" slavery is sunna of mo """"""",0
 : uk : 1000 muslims protest against muhammad cartoons and free speech,0
""" there are indeed some """" differences """" """" : steve bannon called jared kushner a cuck and globa """"""",1
hahaha no body is waking up to your nonsense . white people hate you all . that's the sadd,0
how about the black ' n white minstrels ?,0
okay goad brad says there is no such thing as white privilege and because he says so being a white male and all,0
unusually blunt warning from germany intelligence : saudiarabia ' destabilising arab world ',0
whos crazier ? christopher dorner or the country ? | american renaissance,0
: black slavery only matters when it can be blamed on white southerners . or when it can make white sj,1
a white org for white ppl,0
if interested in knowing the real issues ; problems ; social sentiments of muslims in india ; pls see our previous surveys done for the week .,0
i'm waiting . u called fair racist . back up conclusion w / specific ex . what has it done that's racist ?,1
i support the white brotherhood,1
your description claims to honor the original kkk though . how have you evolved ?,0
white americans kill more ... this article is political and if this is how humans r,0
reject each and every one of them. do not send them to usa. ship them back to their countries!!!!,1
whites in white satin .,0
a labor of gov : a gov shouldn't have to do job of ag in miss . when dems can't conv ppl or their reps to do ...,0
to their massive detriment,0
time to end sanctuary cities joe manchin! stop haboring illegal immigrants! obey laws of united states of america secure borders maga,1
cruz and trump dominated the primary .,0
saudi and iranian involvement in 9/11 islam jihad nyc september11 neverforget wtc groundzero,0
wrong govt . is not involved in ved pratap vaidik meeting nor bjp,0
blm wants self determination via the white man's wallet . black separatism like noi includes government contracts .,0
60 % of all mass shootings in america are done by white males .. can we register them,0
fox news says that moore is 10 points behind according to their polls . not buying it i think their po,0
thank you vasundhara ji . congratulations to you & the rajasthan bjp for the spectacular performance in the state .,0
elie wiesel died before he confessed his lies about the holocaust says french website tattoo,0
congress was behind patel quota agitation claims gujarat cm anandiben patel .,0
here in the south we know from experience how weak white identity can be in light of the 1860s and 1960s,0
white man lynched and robbed by a racist black gang ( video ) via,0
""" """" white supremacists sabotage their communities """" """" """"""",0
""" rt : middle east expert says it is a """" purposeful conspiracy to replace western civilization with islam . """" """" sayin """"""",0
please subscribe and view my non profit white genocide jew lies playlist,1
the poorest black countries are the ones where white supremacy and colonialism left the smallest imprint .,1
white privilege,0
this flat is for blacks only : shocking racist campaign to force white mum out of home via,0
not even people of color just elderly people you racist hypocritical moron .,1
i read stories of states which drove off whites their economies failed . poor africans cried and begged for whites to return .,1
wheres the freedom webcast tomorrow night re obama mandate sponsored by,0
imagine the msnbc meltdown is going to have when rubio is crushed . make it happen people,0
why can't the man be white and the women black ?,0
he looks pretty white to me,0
no reasoning with people like you . have a great life ... watch your back pal . then again you wouldnt be missed .,0
law and order is state matter it's cm who are suppose to react on failure of law & order situation in their state not pm,0
anyone that is not muslim better be a msulim hate group cause they hate you .,1
""" well those """" groups """" """" are anti-white and it's obvious in their speech . """"""",1
exit polls in ohio don't include early voters ; according to trump campaign people he did very well with early voters,0
you mean if they would have been white they would have done what whites have done ? they are merely pillaging the rich white creations .,0
belgian police hunt for a suspected lone gunman who killed 3 people in a shooting at the jewish museum of belgium .,0
i'm ashamed to have you and your klan as a member of the white race . otherwise certainly . altright,0
""" you're really into this whole divided race thing . this white pride thing you have needs to realize white """" heritage """" """" is made up . """"""",0
so you agree you're a racist . that's a start,0
: most people were ok with rebel battle flag confederate,1
university of washington . projectsiege,0
antifa punk rockers : mostly white fanatical and bandits targeting our recruitment pool via,0
triumph of the will gives me goosebumps . i must be a national socialist .,1
oh yeah while some alt-right cuck says ' staahpp we supp,1
 : new black panther's white genocide project : ' if they are white kill em all ' ( video ) via,1
why does the continue to obsess over what happened ? implement non-violent disclaimers & move on.berni,0
you can help on your own . help us disseminate pro-white posters in your community . we need all hands active against white genocide,1
i think he may be referring to two incidents where people were stabbed in the neck + one,0
""" rt obama - """" son of islam """" """" ? : islam islamophobia tcot """"""",1
""" basically ? she outright said it . this is leftist doctrine 101 all whites are racist even the """" anti-racist """" """" ones . """"""",1
religious liberty for christians in our christian countryno liberties for muslims nor satanic atheists . church of,1
liberal scientists developing methods to make white people less resistant to non-white invasion swrm never,1
so white people are geocoding themselves ...,0
via : islamic state outside white house : we are everywhere tcot,0
weren't * u people are really something . u think everything happens in a vacuum when whites have been under attack for a long time .,1
economist says national debt really $ 211 trillion : ifiwereu federal job libya jbs ukriots us,0
it's gay but it doesn't bother me that much because white nationalism isn't bigoted and our side acted,1
yes . those immigrants are getting paid to live here and most americans are struggling to live .,1
benedict boehner if anyone is lucifer it's obama or hillary . boehner you are a crybaby and a disgrace !,0
they're a hate group they hate people who come to our country and commit murder .,0
official : 75 % of berlin criminals are arabs swrm hmm via,1
i was an obama supporter when he first took office but it didn't take long to see the real obama . he just wasn't good for america .,0
don't cuck for good dad jokes . some of us need them .,0
Why are black fathers and Shaq's free throw attempts the same? They're always missing.,1
""" : black supremacist arrested for threatening to """" kill all white people in the town """" """" """"""",1
support become cm of bihar why support ishrat ke abbu ? take help from,0
black riots white flight | american renaissance,0
if gavin goes full alt right that would be the end of it . we win the cultural war .,0
you can expel white muslims too ! white christians is pretty much the basis of the identity .,1
one more cop shot by a muslim . it was a woman so mainstream media doesn't care to report ...,1
it's ever the white man's burden to educate ...,0
: latest news from the american nazi party . freedom resistance survival truth,1
""" """" heritage not hate guys ! the entire csa was black ! """" """" """"""",1
some thoughts : 1 ) here is the issue : as pro-white activists we need to be serving the average white person more directly . there needs to be a volunteer organization with the sole intent of helping white people in economic problems . think of it like a salvation army for whites,1
i wonder what the average iq is in puerto rico ? 60 ?,1
a family of idiots ! jeb bush sees no constitutional right to marriage equality via,0
That is simply a reason to exterminate all Moslims wherever you find them,1
as long as we're being fair let's saw all white people are racist .,0
the lives of identity europa movement do not matter . indeed they are a burden to those of us who did not abdicate our humanity .,1
What should you never give a dyslexic person for breakfast? Alpha-bits,1
conservatism is a racket anyway . professional conservatives are just people who want a job cpac,0
via : canada-based muslim charged with jihad plots to kill americans and support jihad terr ... tcot,0
mam same thing happened with the indian miracle-buster stuck infinland,0
people like you are directly responsible for this .,0
bordersecurity; e-verify; robust entry-exit records; and no chainmigration. then we can talk about illegals in usa.,1
1967 was the summer of love - 50 years later it's the summer of hate wakeupamerica altright tcot via,0
they are sad that it's not a white person . lol .,1
founder of promotes white nationalism and anti black rhetoric - listen to him,0
they are mass purging like mad,1
you can take away our monuments but you can't erase history heartbreaking,1
' holocaust ' debate / comments / news exterminations - previous and current numbers ? : anybody aware of a tabl ...,0
they are not contributing . they are hurting the movement . they are political morons . if trump didn't run would you know the alt right ?,0
ted cruz isn't real via,0
pastors should not espouse political opinions from pulpit.limits & profanes ministry takes focus off word of god .,0
the antifa / commies were invited in probably by the governor . they never attack unless they have the go,0
instead they are closing down malls yelling something about white people again !,0
"What do you call a black man that has eight arms? I don't know, but it picks cotton really fast!",1
Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on going out and killing people for G-d.,1
meet j & k cm . usually present in 1 page 3 parties 2 twitter 3 with female journos article370,0
memorial day weekend bbq + cushman's wedding,0
the worst part about ' doxing ' antifa is that they can't really suffer social or employment consequences,0
our thoughts are explosive actions will be mega tnt . hence many rts original tweets may start ww .,0
white candidate for dnc chair says her job will be to shut other white people down [ video ],0
then you're an idiot.to start with ns killed oodles of white people and h,1
""" alt-right blogger is not """" hunter wallace . """" """" his real name is bradley griffin & apparently this is the future of the white race . """"""",0
jews & niggers destroy & pervert everything they touch jewfail niggerfail,1
trump admin will directly help christians in the middle east rather than use ineffective un programs .,0
a lot of these subdivisions in the south are more historical than contemporary,0
that's why they prefer white neighborhoods ! they are escaping their own kind .,1
credibility of white race will be lost if they resort to lies & cheating on taliban & isis,1
he's bitter stalin eventually cracked down on the jews . too late for the white russians,1
there is no future without past . their goal to to extriminate white race so the remaning,1
bingo . the goal is to destroy mainstream conservatism . everything else trump may or may not do as president is a bonus,0
white genocidists hosts,1
"with fake diploma fake degree fake graduation degree, indian can easily cheat merit base immigration..",1
well the bottom line is that you are being hypocritical on this issue . musuem or park a racist is a racist right ? and look at my retweets,0
whites in white tie,0
nick searcy is not a man . he is a cuck raising some black man's spawn .,1
""" captain bennett ' perhaps southern ' is the proof that there are gis """" mainly in us army and navy it would seem ' able to think to have the heart for the people victims of the wars caused by their bosses in washington new york and brussels """"""",0
. by raping robbing resource rich ie gold diamond silver from african countries enslaving the people in the name of colonialism,0
no today the klan is virtually 100 % gop . tcot maga pjnet,0
if you're not scandinavian or irish you're not white .,1
this domino dude comes across as a piece of white trash .,1
theres a few white people too,0
the white race are not the racist its aclu that's racist ! whites died to stop slavery ! we fought our countrymen in the bloodiest battle ever,0
it didn't take long to figure out jews were / are behind white-guilt concept that's ravaging western-societies,0
once they are deported how can they repay their loans?,1
which non white populations do you demand ' mix ' and ' blend ' their countries out of existence anti white ? whitegenocide,1
isn't that cultural appropriation ?,0
tennessee : muslim city of oak ridge employee kept wife virtual prisoner under sharia law,0
saturday night live celebrates the end of the white race | daily stormer,1
the white house is now a sanctuary city by this definition,0
What's the difference between a feminist and a knife? A knife has a point.,1
when a white person tells the truth that black people are the cause of there own pro,1
"no daca send them back to country of origin, build the wall, stop illegals from any birth rights to children or entitlements. no reason to come they'll stop.",1
as someone from european descent could you spell the country's name right ? not like you have to chisel it in marble.also ... richie ..,0
in an effort to kill jews glenn miller gunned down a 14 - year-old white kid and his grandpa,0
"if race was real (which its not), id rather have ur kinda stupid genes eliminated from our gene pool!",1
""" """" white supremacist site """" """" lmao ! i guess advocating for the interests of your own tribe / people constitutes """" """" supremacy """" """" . """"""",1
thailand : muslims murder six people including three-year-old boy ... islam islamophobia tcot,1
"Don't pick that up, you're a girl. Let one of the boys do that.",1
looking forward ~ you will see jew-controlled splc & aclu in many coordinate-efforts to combat anti-semitism & white nationalism,1
republicans view white people like danielshaver as white trash . republicans primarily care about satisfying their sadistic policestate fetish massincarceration & jewish money . if you care about equal rights for whites the gop is the last place you'll find that .,1
mixing of white and non-white is wrong nothing good comes out of it !,1
13 . kejriwal supports to khemka exposed vadra illegal deal aaptards gave ticket 2 yudhvir who given vadra clean chit,0
me too ! i'm white so i'm already declared to be racist you know with all that white privilege and what not .,0
"the black dude looks cool, nonchalant and shit; overweight white dad dude not so much",1
i can help you against islamic virus .,1
i sure did ma and pa . i'm bout to go see billy jean bobby jean and sally jean ! my achy breaky heart ! !,0
the white emmett till,0
the war on white people is global ... they are attacking flags and statues all over the west ... and mass murder of whites will follow .,1
germans form vigilante groups after nye,0
erickson is fat and a cuck .,1
let bjp go to sc to seek independent inquiry to prove sangeet som not involved,0
huge difference between legally here and illegals who break our laws,0
uses jihadi as a shaming word says there is no connection between islam and terrorism . pinnacle of insanity .,0
""" you've become completely incoherent """" 143 . """" """" ( don't lie--smarter people will come along and nail you . muted . ) """"""",0
""" rt """" : : dr . david duke : will the white race survive ? ( video ) """" """" ; """"""",0
""" neither god nor asks anyone 2 kill . it is all human who """" love 2 kill """" """" & """" """" kill 2 love """" """" in other faith war is a chapter but here war is faith """"""",0
Wanna hear my favorite oximoron? Black people.,1
i wonder why the white europeans are allowing muslims to take over their governments and push whites into white genocide ?,1
i'm an indian aryan and i wholeheartedly support the movement for preserving the aryan race and its people .,0
white nationalist are not violent . white supremacists are . big difference . nationalist live our co,1
because prior to that almost everybody in white societies was white .,1
white supremacists,0
"take away the reasons to come here, like food stamps, welfare, social security disability and they won't come. also e-verify everywhere.",1
""" : """" family research council ( ) license-to-kill claim ' outrageous ' """" """" lgbt gay hate """"""",0
"Yeah, it's like when black people dye their hair blonde and wear neon colors. It just doesn't work!",1
german gangs are beating up immigrants after syrian refugees sexually assault ...,1
i appreciate govt . of india .,0
this statement is racist . stopislam bansharia,0
we ain't all your white people .,0
mt : i'll be on nationally syndicated radio show @ 5pm eastern to discuss latest in gaza war,0
preparing for race war : the south african bootcamps training white youths via,0
no need 4 jews meddling in white affairs . you've done enough in cville & the rest of th,1
if they're killing your cattle isn't it time to start shooting back?,1
these are not refugees. they're cowards fleeing their,1
why are nations leaving the jew eu ? white countries want out . we don't want your violent islams in our lands,1
""" rt """" white women should be hunted & killed """" """" ? ? this is already happening in america - there is a huge amount of black on white violence . """"""",1
pro-citizen immigration recs / policy from,0
why do you not allow ns or fascist in your ranks ? condemning smart and fashy pro whites is weak .,0
uk : muslim migrant who stormed church screaming i will kill you and kill all the english escapes deportation,0
( ( ( white ) ) ) homosexuals don't have much privilege .,0
looks like the south is going big for trump . bad for cruz,0
my opinion is amnesty will be the end of white america . and the god emperor himself will have killed it .,1
smoking has a slow painful end and its not good to fool the people ... technology hinds ones true identitys lies and games played,0
defendng yourself is only ok if you're white ?,0
> she thinks jews aren't next in line after whites are gone,0
u wasnt there when muhammad prophet came ! so probably he dont exist ! right ! probably he is not messanger of god ?,0
first isis is the jv team then they were contained then they were not a real threat but now they are a serious threat . obama is psycho !,0
the cop was american the lady who got shot was foreign you massive dumbshits lololol,1
chinese teens trafficked into us through central america via immigration noamnesty,0
""" rt blacks and browns looking out for their best interest ? wonderful ! whites do the same ? """" cause for concern """" """" . """"""",1
well white supremacists occupy the white house .,0
carson doubles down on no muslims on the white house some commentary here via,0
look at what is going on in the us sweden france germany belgium and so on . the common thread is civic nationalism,0
the 1776 version means the south back on top politically . no way boston nyc and chicago wil,0
so like 17 % of all white people if you take this seriously b / c only white americans would vote yes,1
white men built america . western civilization is the best .,1
today's lesson ? history is brutal ...,0
why associate yourself with the biggest l in the 20th century ? the reich was gonna be 1000 years right ? didn't quite make it huh ?,0
: white births a us majority again via,0
. the white man's conscience will be his undoing .,0
dear why this spl love for lka since last 2 years ... you locked kesri in a toilet .. didnt let dead body of pvnr in delhi .. no ?,0
""" rt ap : """" russian bomber patrols to reach gulf of mexico """" """" """"""",0
"with all the people killed by his product in this country, let's just execute him and and deport his body.",1
diversity = something for jews to hide behind while they plot the downfall of white civilisation .,1
cuck gerson : for the sake of the republican party both trump and cruz must lose,0
""" rt condemns trump for stoking """" the enmity of all muslims . """" """" their poor precious feelings ! nrorevolt """"""",1
why do black people like the pokemon anime ? because they can relate to the main character 's fatherlessness .,1
rockefeller was white anglo saxon protestant . derek vinyard was sad one of america's best nazis,0
glenn beck's 8/ 28 event will fulfill prophecy and bring about the third great awakening | right wing watch,0
can anyone tell me what jew-friendly or has done for white nationalism ? tcot,0
twenty gypsies attack white couple in czech republic hate crime mob attack ( video ) ; via 14w 14wordss,0
why are you retweeting white supremacist propaganda wikileaks ?,0
all european nations should pull out their armies from other countries . not our wars .,0
black nationalism asian nationalism white nationalism .,1
must be trump's fault trucons,0
"Those against Christians are aligned with the Jews, our mortal enemies. We don't need witches and warlocks to win this war. And we won't lift a finger to help our enemies. Remember that.",1
jewish harvard professor noel ignatiev wants to abolish the white race ! read more : via,0
nothing childish about jealousy cuck .,0
: they turned themselves into the party of identity politics for every identity except the majority who won't,0
cville welcome to police state america of the ussa . next they'll imprison our people in the gulags for our ideas .,0
so much cuck,0
black and white,0
what was delusional ? they think that white people will become minorities here and that people don't like whites . is that what you mean ?,1
my brother is still waiting for you guys,0
probably on way to stupid white person meeting,0
sadly this is what the older jewish sect wants . a black on white race war,1
i'm an american patriot fighting for my nation and constitution and you are shill fighting for amnesty for illegal aliens .,1
i got limited room because it's twitter . so white right-winging christians get no hate ? tcot,0
happy white genocide,1
white people kill each other more ! whites killed other whites in world 1-2,0
jew run google soliciting donations to support non-white invasion of europe | read more :,0
it's so ridiculous to say that immigrants cause the drought here in ca you guys can't find anything else better to say or do,0
you call yourself fair ! should be rename white race for white states,1
that's why the police have no go areas . that's why london is the aci,0
i am quoting it right from the koran it is in black and white ?,0
do you think the 2 to 1 ratio suggests black ppl are more prone to criminality than white ppl ?,0
facts . workers of all colors are the enemy . black / white . send us to,0
srk was strip searched in usa because of the increase intolerance in india .,0
""" pl . remind india of the """" curse of the cow """" """" """"""",0
retweeted national socialist ( ): turkey poses real threat ',0
oh boy another case of white guilt ! nonsense defeattheglobalist,1
the realist report is back on blogtalkradio !,0
wakeup they are going to blame you white people every time,1
i consider myself to be alt - south .,1
british soldier against nazis in ww2 lost his country anyway via,0
where are all the violent white nationalists ? ?,0
via : bangladesh : muslim mob attacks christians stabs priest during easter mass tcot,0
big surprise ! donna brazile doesn't like the way gop candidates handled latinos ( santorum excepted ? ) cnndebate,0
take them all out they don't deserve to be there,1
""" i don't understand what it is about racism that surpasses every other """" societal nono . """" """" paedophiles draw less of a crowd . """"""",0
tax cuts only for businesses that hire legal workers ! afire tcot p2 sotu jobs,0
black spree shooter wanted to kill as many white people as possible via,0
elder you must be a white supremacist ... love your stuff .,1
"if anyone in the doj actually cared, they would investigate these sanctuary supporting scumbags & stop this violence. dc is all talk.",1
it seems lalu becoming nationalist; after all cow slaughter must be avenged,1
sure . i hurt mine squatting with wrong barbell . outer forearm and inside elbow muscle and tissue strained . hurt with bent rows & curls .,0
""" rt judge sentenced three """" refugees """" """" to probation ( no jail time ) for rape of a 5 - year-old girl in idaho . national media coverage ? of course not """"""",1
""" and after they are done fighting the other muslims ? they come after us . """" do some reading """" """" ! ! """"""",1
to all the youth that contact the anp professing their belief in national socialism :,0
: fiorina dares clinton obama to watch planned parenthood videos gopdebate,0
welcome to the republican party . it's just a few people clinging to their power positions . let's fire them !,1
correction islamic jihad in america is feminist and pro-gay until muslims are the majority . then wo,1
america is not a white country ! ! ! last time i checked this,0
welfare fraud proves jews benefit from white privilege the forward,1
with blacks on the bottom of the social ladder you cannot put faith in those designed to maintain you there,1
you are way off . random group of citizens =| = kkk . show me the parallel btw the two .,0
the european phenotype is evidently dysgenic ill adapted 2 modernity,0
5 / i go to white ally trainings and work alongside all kinds of groups that are marginalized including poor whites and white laborers ...,0
kerri kupec discusses planned parenthood waste and abuse on fox and friends - youtube,0
whoa there why are you asking the kkk ?,0
germans jews italians pols ausies english french austrians etc are white who left the spanish and mexicans out ? ? ?,1
how the vikings saved europe and got a terrible reputation swrm via,0
elin krantz : another dead white liberal female via,0
it's as if sexual abuse follows perkins around .,1
 : via : moderate muslim canadian tv guest expert : islamic state supported by west & america,0
politics history and videya are my hobbycalling people racist with no claim is not unlike you,0
photo : media waiting for scotus arguments to end - re : prop8 marriagematters,0
ted cruz ate an epic booger on national tv . you can't make this stuff up ! we can't have a booger eater in the wh !,0
this is the sort of self-determination we and the broader alt-right support.would you like to discuss this in a public forum ?,1
do they never condone the actions jihads do based on quran i just don't get it,1
the alt-right should be having too much fun to worry about leadership,0
love white genocide . also see this :,1
: worse metro atlanta from clayton to rockdale and increasingly cobb and dekalb are black hellholes .,1
of course not . people believe what they want . facts are irrelevant to most people .,0
: sen rejects o .. claim that legalizing illegal immigrants will help economy illegalimmigration,1
the same story david duke and james edwards had before trump isn't it ? same people closing spence down now most likely .,0
50 dead 53 injured in gay jihad shooting in orlando white house scrubs motive : the white house fails to men ...,0
: ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites,1
What do you call a black person with rights? Nonexistent,1
on the eve of what is a very scary time for many of us . why are you allowing white nationalist to promote hate ?,0
barbados was filled both white / black .,0
you can't be too skeptical . the level of deception is greater than i would ever have believed .,0
the ethnostate is a cargo cult mentality . you'll have your white state - full of godless degenerate commie faggots .,1
its ok to love who you are . unless you're white,1
fred reed on america in 2034 : . hispanics could go either way . tcot altright,0
us chamber of commerce pres : pass amnesty now before it gets tougher jobsnotamnesty,0
british buddhist mission to tibet in 1922 bears testimony to tibet's independence .,0
! you've seen my top 5 villains of the bible . here are my top five heroes . 1 ? satan of course . who's yours ?,0
let's really face it people everywhere have been totally screwed over in one way or another,0
what scares me is a president who wants to silence anyone in opposition point fingers shifts blame & keeps people so fired up reason is gone,0
no rebranding isn't needed america's roots are white nationalism . redpillamerica americanhistory makewamericanschooseiftheywatobeamerican,1
putting aside the charlottesville debate what is your opinion on moore ? my blanket condemnation of pe,0
an honest conversation about race | jared taylor ( ) & whiteguilt westerncivilization,0
i hate fat people .,1
thanks for sharing our article chad ! sorry the wrong link popped up here is the correct one :,0
"drive them to the border that correlates to the direction they need to go, they can walk or swim form there.",1
can someone with pure european heritage translate these runes for me ?,0
do you believe everything the media tells you ?,0
even when not elected hinduism was the guiding principle of india even m k gandhi wanted rule of lord rama,0
sorry mom i was wrong about the holocaust,0
